,Success_Rate,Probability_of_not_occuring,Years_Of_Experience,Behaviour,Insurance,Rating
410,0.06303574167413395,0.8735302106434127,3.0,1.0,0.0,3
411,0.7552541010415265,0.2262775832219387,3.0,3.0,0.0,4
412,0.5068620444391388,0.886834038099239,3.0,2.0,0.0,4
413,0.15990487024074185,0.3486717244555475,3.0,1.0,1.0,3
414,0.09494632311871076,0.7033271667453369,4.0,3.0,1.0,4
415,0.6393931735802717,0.4029211092515034,3.0,3.0,1.0,4
416,0.9218279642285475,0.6173428262663695,1.0,2.0,1.0,3
417,0.7194009246760998,0.6271144901100907,3.0,1.0,1.0,4
418,0.42523880691570803,0.5202600252656615,2.0,2.0,1.0,3
419,0.6654876730126912,0.984057769976596,4.0,3.0,1.0,5
420,0.8130410273000465,0.37281441253758263,3.0,3.0,1.0,4
421,0.062027248535204804,0.19191908197833507,4.0,3.0,0.0,4
422,0.35004553993930443,0.10612266940019677,2.0,2.0,1.0,3
423,0.3278907319149328,0.38197482725363296,3.0,2.0,1.0,4
424,0.7168529574602173,0.07205907083880625,3.0,1.0,1.0,4
425,0.8131925319081876,0.051833719210432894,4.0,3.0,1.0,5
426,0.6474239431797086,0.45716392609790735,3.0,3.0,0.0,4
427,0.5790902179944996,0.24387465678834175,2.0,2.0,0.0,3
428,0.9823066948873479,0.2969186369800859,2.0,1.0,0.0,3
429,0.5803618195841544,0.7512905160666491,3.0,1.0,1.0,4
430,0.7347463476356605,0.8794557270520791,3.0,1.0,1.0,4
431,0.8754718965508518,0.2729427901469629,3.0,2.0,1.0,4
432,0.26050586550074406,0.2255757714105665,1.0,1.0,0.0,2
433,0.3230123776356941,0.34537982056351657,3.0,2.0,0.0,3
434,0.9968555383323434,0.8795009004561901,3.0,2.0,0.0,4
435,0.5265173869584606,0.3882444728734432,2.0,3.0,1.0,4
436,0.1204414190662666,0.7777675094765013,4.0,3.0,0.0,4
437,0.6935354793700654,0.5906659925502331,2.0,3.0,1.0,4
438,0.29807723187194457,0.3796812794668737,1.0,2.0,0.0,2
439,0.512303057643556,0.5516234460261796,4.0,3.0,0.0,4
440,0.4230445138791533,0.2598538319455742,2.0,2.0,0.0,3
441,0.2809415675310093,0.030001114767715387,2.0,3.0,0.0,3
442,0.6226945310650552,0.8986034104658825,2.0,2.0,1.0,4
443,0.10490277516968727,0.7920366178999102,3.0,1.0,0.0,3
444,0.34262778042894704,0.24939163321537028,1.0,2.0,1.0,3
445,0.04684166004527235,0.6878737753832801,2.0,2.0,1.0,3
446,0.5033992992121986,0.25197448465230443,2.0,1.0,1.0,3
447,0.3052318237000752,0.010681152384441228,2.0,1.0,1.0,3
448,0.3832654692671168,0.26689072989410856,3.0,3.0,1.0,4
449,0.577599851960201,0.12281889336595642,3.0,1.0,0.0,3
450,0.3747890672667412,0.3101164885161025,1.0,3.0,1.0,3
451,0.43795430289357806,0.0069648252730557525,2.0,1.0,0.0,2
452,0.9380136614387738,0.5308830332401608,4.0,1.0,0.0,4
453,0.44434014366944474,0.4339875408605445,1.0,2.0,0.0,2
454,0.7775464300064749,0.8347596996629706,3.0,3.0,1.0,5
455,0.29048550706896104,0.03927997369127667,3.0,2.0,1.0,3
456,0.7278357484326011,0.06577470264261431,3.0,3.0,1.0,4
457,0.2640675674680495,0.23021913364534097,3.0,1.0,0.0,3
458,0.7303855523492191,0.38328903033518047,3.0,3.0,1.0,4
459,0.9418391588918889,0.22442919011853946,4.0,2.0,1.0,5
460,0.6298094142577988,0.004452697270152961,2.0,1.0,1.0,3
461,0.19517700822410222,0.826533406170959,3.0,3.0,1.0,4
462,0.48266435069520164,0.8138164619491549,4.0,2.0,1.0,5
463,0.8126971668299194,0.767403659345529,3.0,3.0,0.0,4
464,0.9354649919341694,0.6284535585333394,2.0,1.0,1.0,4
465,0.9997203279144333,0.9422728771797945,2.0,2.0,1.0,4
466,0.8311716750440462,0.17293112542600497,2.0,3.0,0.0,3
467,0.7096411190279911,0.838918099371881,3.0,2.0,0.0,4
468,0.36012262015951335,0.19331682830287156,3.0,1.0,0.0,3
469,0.07914358685673706,0.4461092201797805,4.0,2.0,0.0,4
470,0.8816524670720627,0.6153325879801838,2.0,2.0,1.0,4
471,0.049774017937764814,0.22901506095676183,1.0,2.0,1.0,2
472,0.5384277065849106,0.9938396125762154,3.0,1.0,1.0,4
473,0.9158307534729057,0.7708302311184286,3.0,2.0,0.0,4
474,0.4335198182707589,0.25257371498552084,3.0,3.0,0.0,4
475,0.8121112655130197,0.4673504686912727,3.0,2.0,0.0,4
476,0.13193798795730338,0.09984878174485523,2.0,3.0,0.0,3
477,0.8949278837147253,0.06147821659142827,2.0,1.0,1.0,3
478,0.352338857108483,0.44047945814481493,2.0,2.0,1.0,3
479,0.6645826431217406,0.7688917123435605,4.0,2.0,1.0,5
480,0.3849786570088156,0.5131205741082739,4.0,1.0,1.0,4
481,0.23003830301949224,0.3409674397024085,3.0,3.0,0.0,3
482,0.1733129132172796,0.2039149177981333,4.0,2.0,1.0,4
483,0.4660072041997185,0.11675768149547117,4.0,2.0,0.0,4
484,0.5950770401501247,0.7342652942793434,3.0,2.0,1.0,4
485,0.9790931091617779,0.7250654349928698,3.0,2.0,1.0,5
486,0.22329536476227463,0.26369892465846867,1.0,1.0,1.0,2
487,0.47459159980737,0.03993144700722151,3.0,3.0,1.0,4
488,0.9400584677930437,0.7832664538236809,4.0,1.0,0.0,4
489,0.9849960228371747,0.8598140866611389,2.0,2.0,1.0,4
490,0.8212677582888531,0.08603589994233574,2.0,1.0,0.0,3
491,0.6154382886457042,0.41381047353390266,2.0,2.0,1.0,3
492,0.24816350972449186,0.1714200034859238,1.0,3.0,1.0,3
493,0.7444503996339864,0.5771974073614904,3.0,2.0,0.0,4
494,0.6601737253917811,0.6034845982040329,3.0,3.0,1.0,4
495,0.6613683294549997,0.6309692793052293,4.0,2.0,1.0,5
496,0.2948442171285355,0.8951186361300781,1.0,1.0,1.0,2
497,0.7923033142868824,0.7897583643333937,2.0,2.0,1.0,4
498,0.06728299452696063,0.9394468025886215,2.0,1.0,1.0,3
499,0.2678389452305382,0.10954774021014424,2.0,1.0,1.0,3
500,0.8361873507571871,0.009280431228952835,3.0,2.0,0.0,4
501,0.4739669987718418,0.6656628533506472,3.0,1.0,1.0,4
502,0.41521623981836997,0.9692482733750674,1.0,2.0,0.0,2
503,0.49062728610989337,0.13177394385242436,4.0,3.0,0.0,4
504,0.8870965474415692,0.2925363692273003,2.0,3.0,0.0,4
505,0.8677706242262568,0.2229464193480828,2.0,2.0,0.0,3
506,0.6313666605452762,0.722252132128969,3.0,2.0,0.0,4
507,0.6024215828277187,0.6472675143883856,4.0,3.0,1.0,5
508,0.10245887574655,0.42128258045376843,2.0,1.0,1.0,3
509,0.1635682952378108,0.9635157644066252,2.0,3.0,0.0,3
510,0.8284073036758818,0.9533295889621872,1.0,3.0,0.0,3
511,0.6595509797652559,0.24482779770094376,1.0,3.0,1.0,3
512,0.7892318443081774,0.1961230600632119,2.0,2.0,1.0,4
513,0.23056771011307664,0.7561961357134629,4.0,2.0,1.0,4
514,0.21031636064564552,0.9818632437807996,2.0,1.0,1.0,3
515,0.32745334844106966,0.485380634926842,3.0,3.0,0.0,4
516,0.11847417037448149,0.8477798991841564,2.0,2.0,1.0,3
517,0.7004566501576853,0.4401640918042804,3.0,3.0,1.0,4
518,0.7492561624785893,0.3044603380678069,2.0,3.0,1.0,4
519,0.10896839787823998,0.13937795394558605,2.0,2.0,1.0,3
520,0.028574803769709,0.12394358013738105,3.0,2.0,1.0,3
521,0.13448410234929253,0.45045772329718536,1.0,3.0,0.0,2
522,0.4564781314702826,0.08718021071050108,1.0,2.0,0.0,2
523,0.35546007961178283,0.5360328626360538,1.0,2.0,0.0,2
524,0.6643009041996051,0.36134682533820317,3.0,2.0,0.0,4
525,0.8426048009419306,0.9506707550618381,2.0,2.0,0.0,3
526,0.013109760514165236,0.028790040300827657,4.0,2.0,1.0,4
527,0.8022221160076353,0.008069286695323918,1.0,2.0,0.0,3
528,0.49954231697381235,0.9555344602957812,3.0,2.0,0.0,4
529,0.9840797986464431,0.2759250179592935,3.0,1.0,1.0,4
530,0.7871916614655751,0.6419139619290964,4.0,2.0,1.0,5
531,0.6568021669386045,0.933223282505208,2.0,3.0,1.0,4
532,0.06755604647759883,0.015125133994547402,2.0,2.0,1.0,3
533,0.8179351282922244,0.2611930399151926,1.0,1.0,1.0,3
534,0.400047661537302,0.3523666488470347,2.0,2.0,1.0,3
535,0.5194468856749842,0.758319660961437,1.0,2.0,0.0,3
536,0.049011195496557414,0.1480055358220015,3.0,2.0,0.0,3
537,0.9224106011164134,0.6525228003730484,2.0,1.0,0.0,3
538,0.4022606203250296,0.9419971159775941,2.0,2.0,0.0,3
539,0.8075106133904268,0.6815467687552405,4.0,1.0,1.0,5
540,0.7576527630421415,0.10774760591351717,3.0,1.0,1.0,4
541,0.8766428239569732,0.3166987110917183,2.0,2.0,0.0,3
542,0.4764176657943857,0.4682749150160306,2.0,1.0,0.0,3
543,0.15536399203422846,0.3987584136254747,2.0,1.0,1.0,3
544,0.23867397674690005,0.45684092232104045,2.0,3.0,0.0,3
545,0.12669344265011673,0.90350039254318,1.0,1.0,1.0,2
546,0.3977117684969348,0.5009324108687314,3.0,2.0,1.0,4
547,0.9803300646717045,0.3016738985779557,2.0,1.0,1.0,4
548,0.13773534349945193,0.8172230764764229,2.0,3.0,0.0,3
549,0.4751543313264983,0.7687675606034329,4.0,2.0,1.0,5
550,0.584238193406009,0.23660767360573165,2.0,3.0,1.0,4
551,0.9731337417373706,0.5723535137259618,3.0,3.0,0.0,4
552,0.034072035471646056,0.4716797961977607,4.0,2.0,1.0,4
553,0.6653377738163749,0.767128336868839,3.0,1.0,1.0,4
554,0.5840528359836391,0.9193955286269156,2.0,2.0,0.0,3
555,0.0987666674365576,0.6413036416640836,3.0,1.0,1.0,3
556,0.9137677721606812,0.4707554271602964,2.0,2.0,1.0,4
557,0.11433932980994077,0.7015846580281736,3.0,1.0,0.0,3
558,0.33565226300388773,0.6628757323429175,2.0,2.0,1.0,3
559,0.7296754116360087,0.7706877905415866,1.0,2.0,1.0,3
560,0.1477448759937282,0.7133985889518771,3.0,1.0,1.0,3
561,0.6076873065688829,0.39617459781176667,3.0,3.0,1.0,4
562,0.3217666147583328,0.36328289781351253,2.0,1.0,0.0,2
563,0.3306953005160066,0.09622460708681135,2.0,1.0,1.0,3
564,0.2653991960412023,0.3182868701897775,2.0,2.0,0.0,3
565,0.32588828795570757,0.7297354350820443,2.0,2.0,1.0,3
566,0.4778975692783679,0.7243381860347208,3.0,2.0,1.0,4
567,0.8976987338478013,0.9530543768535348,4.0,2.0,1.0,5
568,0.846914990188523,0.16791683733771645,2.0,2.0,1.0,4
569,0.1939129995064165,0.7865817742984642,2.0,2.0,0.0,3
570,0.19783508394269378,0.5159099784242176,1.0,3.0,0.0,2
571,0.3639113354036607,0.33658330902788125,2.0,2.0,0.0,3
572,0.4100176594964997,0.28502306055990223,2.0,1.0,0.0,2
573,0.5265192668750632,0.08385731796278773,2.0,2.0,0.0,3
574,0.6459292009991916,0.002551463411235688,4.0,2.0,1.0,4
575,0.2727029823525954,0.8838928341511042,2.0,1.0,0.0,3
576,0.6035850503736043,0.6824694958300425,2.0,1.0,1.0,3
577,0.3805758967444789,0.8242315623736823,2.0,2.0,1.0,3
578,0.4308482605613668,0.6883086839187399,4.0,1.0,1.0,4
579,0.15387821350317554,0.7547766305958479,1.0,1.0,1.0,2
580,0.944705001063369,0.48319168232258103,3.0,2.0,0.0,4
581,0.7237738376874463,0.394682335277899,3.0,2.0,0.0,4
582,0.11158440380307966,0.6505332872985187,4.0,1.0,1.0,4
583,0.5281391282174412,0.4443718809888808,4.0,1.0,0.0,4
584,0.12093265609980652,0.939100150317781,4.0,3.0,0.0,4
585,0.11428483380529719,0.8742046481231297,2.0,1.0,0.0,2
586,0.6752737610070095,0.18200936937990553,3.0,2.0,1.0,4
587,0.11129865655245064,0.3228565780088648,3.0,1.0,1.0,3
588,0.3708743164335778,0.9004411916653637,2.0,3.0,1.0,4
589,0.2212114270631621,0.11945944412285958,1.0,2.0,1.0,2
590,0.31003047437578035,0.22387875945464009,1.0,2.0,0.0,2
591,0.3564528366289176,0.23295603422829925,1.0,2.0,0.0,2
592,0.5891120382040996,0.8584462093877244,2.0,3.0,1.0,4
593,0.7073821666056936,0.37476088429426724,3.0,2.0,1.0,4
594,0.09751875934517074,0.2929341058335947,3.0,1.0,1.0,3
595,0.7984546062936276,0.9893190916779679,4.0,2.0,0.0,5
596,0.321937419066219,0.003022040610331289,2.0,2.0,1.0,3
597,0.9052948676714627,0.7936386714609627,1.0,2.0,0.0,3
598,0.24800887696159568,0.24983509869139586,1.0,3.0,1.0,3
599,0.7320732445464544,0.15338620705631711,3.0,3.0,0.0,4
600,0.025054372768790634,0.11692070178401348,2.0,2.0,1.0,3
601,0.45306744137378707,0.2693188275918309,3.0,2.0,0.0,3
602,0.8696657701777054,0.13774889519816946,2.0,1.0,0.0,3
603,0.8646106617995133,0.7023997472112488,1.0,2.0,0.0,3
604,0.342242510379387,0.8510606336037061,4.0,2.0,0.0,4
605,0.03665973763272856,0.570343488390039,3.0,1.0,1.0,3
606,0.5628267561839144,0.6278302367355223,4.0,2.0,0.0,4
607,0.6398152580805212,0.24770764981039683,1.0,2.0,1.0,3
608,0.5786505630625765,0.4392119923618165,3.0,2.0,0.0,4
609,0.7789201163307956,0.5405622151221423,1.0,2.0,1.0,3
610,0.42156303671933604,0.14812268957327734,2.0,3.0,1.0,3
611,0.12181944514079557,0.5829250495266636,3.0,2.0,0.0,3
612,0.563699141282049,0.4383296727755367,2.0,2.0,1.0,3
613,0.45050879137851074,0.04547320514631903,2.0,3.0,1.0,3
614,0.8089731414309456,0.00484190835046594,3.0,3.0,0.0,4
615,0.07105079784421342,0.010085841203467005,2.0,1.0,1.0,2
616,0.868050559990828,0.16118019890995183,4.0,2.0,0.0,4
617,0.989930654031842,0.8267516133134855,1.0,3.0,1.0,4
618,0.15523983438169098,0.16975296577080035,2.0,3.0,0.0,3
619,0.984586612628973,0.19392258895149528,2.0,1.0,0.0,3
620,0.22375264017139085,0.09638772493746472,1.0,2.0,0.0,2
621,0.16126266022524027,0.9161271383303478,1.0,2.0,1.0,3
622,0.18000057028140315,0.06835804084430441,3.0,3.0,1.0,4
623,0.634032812090321,0.62092848873898,3.0,2.0,0.0,4
624,0.1040256748839472,0.14731289646956935,4.0,1.0,0.0,3
625,0.47764387242424633,0.24267105088018204,2.0,2.0,1.0,3
626,0.3615687378406578,0.9424103636869957,2.0,2.0,1.0,3
627,0.2873710203380867,0.5676145376871892,4.0,1.0,0.0,4
628,0.2174181284713893,0.7895120652053853,2.0,3.0,0.0,3
629,0.22996228383352557,0.6060694334166802,3.0,1.0,0.0,3
630,0.1374228901733361,0.8010909375109617,1.0,3.0,0.0,2
631,0.48576647872111167,0.912518367949782,2.0,1.0,0.0,3
632,0.8040619023601894,0.09884737297965851,2.0,1.0,1.0,3
633,0.24069711045245445,0.21118151705278165,4.0,2.0,1.0,4
634,0.44876185924418954,0.9974961074218994,2.0,3.0,0.0,3
635,0.7827671342172282,0.40678388753809924,3.0,1.0,1.0,4
636,0.17425093260666036,0.14663255161073763,2.0,2.0,1.0,3
637,0.8621828977346825,0.6680870896479808,2.0,1.0,0.0,3
638,0.0696651333288667,0.16924988598824853,1.0,1.0,0.0,1
639,0.4485583953411968,0.8247249347826412,2.0,3.0,1.0,4
640,0.5061770786936634,0.017880510713013442,4.0,1.0,0.0,4
641,0.7726719194668771,0.6705147310276124,2.0,3.0,0.0,4
642,0.7930643760195605,0.7431151983650669,3.0,2.0,0.0,4
643,0.11667539993050491,0.2537786264686259,1.0,2.0,1.0,2
644,0.694415819266806,0.3604495936818477,4.0,2.0,0.0,4
645,0.24386155484326522,0.485820467992391,3.0,1.0,1.0,3
646,0.10977024590500417,0.20906122433746088,3.0,2.0,1.0,3
647,0.12952792521574974,0.5996727423444159,2.0,2.0,0.0,3
648,0.2958768262504915,0.1501825680492409,4.0,2.0,0.0,4
649,0.5070319403702738,0.6950023774879422,2.0,1.0,1.0,3
650,0.398078211398187,0.1160012385903858,3.0,3.0,1.0,4
651,0.10179951167698731,0.8571242313548421,3.0,1.0,1.0,3
652,0.6027325142146681,0.7830361385253545,3.0,1.0,1.0,4
653,0.11330093200247893,0.5935600646797995,2.0,3.0,1.0,3
654,0.60388003425413,0.9580728591517765,1.0,3.0,1.0,3
655,0.053041697580731184,0.9533365716391543,3.0,2.0,0.0,3
656,0.5266240972391308,0.46886999567022813,3.0,2.0,0.0,4
657,0.6745720940201021,0.8625398249766495,3.0,3.0,0.0,4
658,0.5899355045201496,0.8708597922492346,2.0,2.0,1.0,4
659,0.7543179516099665,0.5819420869996619,3.0,1.0,1.0,4
660,0.23074052123838662,0.07381209451715787,3.0,3.0,0.0,3
661,0.6164735843598617,0.009098604501150187,1.0,2.0,0.0,2
662,0.4552855762889778,0.6119315957499865,3.0,3.0,1.0,4
663,0.9914483947760558,0.4755742181171172,3.0,1.0,0.0,4
664,0.1250774172155702,0.9009615371348504,1.0,2.0,1.0,3
665,0.9105748889104975,0.1449993934378352,2.0,2.0,1.0,4
666,0.68044179603586,0.7429121950474036,1.0,2.0,0.0,3
667,0.669534574865019,0.03597465483558959,2.0,1.0,0.0,3
668,0.8294723104444733,0.7579845608837752,2.0,2.0,1.0,4
669,0.5348955436831211,0.6794345195758106,1.0,2.0,0.0,2
670,0.8926915254521809,0.9904713506001667,2.0,3.0,0.0,4
671,0.6084061229320533,0.335889358861964,1.0,3.0,1.0,3
672,0.31491259881906175,0.2953593316092852,2.0,1.0,0.0,2
673,0.6574393292829549,0.8456516927551263,1.0,1.0,0.0,2
674,0.5745142263318181,0.7242500098696565,3.0,2.0,1.0,4
675,0.6576441773461168,0.1880701975655923,1.0,3.0,0.0,3
676,0.8363783414417529,0.6173006094078003,2.0,2.0,1.0,4
677,0.7079433490312426,0.16304604466947692,1.0,2.0,1.0,3
678,0.7933216105180138,0.1886485078320712,2.0,2.0,0.0,3
679,0.5231162036795479,0.6379996044620833,2.0,2.0,1.0,3
680,0.5322101753925743,0.6313620177566522,3.0,2.0,1.0,4
681,0.9174912014215455,0.7574385283946066,2.0,1.0,0.0,3
682,0.27568715514417774,0.8749969482171368,3.0,2.0,1.0,4
683,0.4665533998102088,0.6168068703209424,4.0,1.0,0.0,4
684,0.17235436255572267,0.21233261237658818,4.0,2.0,0.0,4
685,0.337295144540662,0.3600226594026683,3.0,1.0,1.0,3
686,0.9918460460533043,0.16601557964877733,3.0,2.0,0.0,4
687,0.4576410617023047,0.1418217121123,2.0,1.0,0.0,2
688,0.10751654205265804,0.023155652123582837,1.0,2.0,1.0,2
689,0.8402956342957347,0.5734843453032484,1.0,1.0,1.0,3
690,0.8510584185325614,0.9183670952566172,2.0,3.0,0.0,4
691,0.7490632833948834,0.8406705673425272,1.0,3.0,0.0,3
692,0.8196043359753973,0.3526632778625066,4.0,3.0,0.0,5
693,0.448441111259386,0.5657908600555325,3.0,2.0,1.0,4
694,0.5314313050560013,0.32992260923087013,2.0,1.0,0.0,3
695,0.44988542358422556,0.08903335469993023,1.0,3.0,1.0,3
696,0.3980400327393214,0.2782277738701826,4.0,1.0,1.0,4
697,0.9729111191913612,0.15801150119069363,3.0,2.0,1.0,4
698,0.3885937541951887,0.29993700584409533,2.0,1.0,1.0,3
699,0.8598175396906746,0.03305392307101196,3.0,3.0,1.0,4
700,0.3084980584586269,0.7203749377103248,4.0,1.0,0.0,4
701,0.8439952595253074,0.22187406115127228,2.0,1.0,1.0,3
702,0.411773074661381,0.7833677272188021,2.0,2.0,1.0,3
703,0.06929298735981848,0.8976528334670375,3.0,2.0,0.0,3
704,0.36294088594700724,0.37137985897502646,1.0,2.0,1.0,3
705,0.2822600054476393,0.45962162280029484,3.0,1.0,0.0,3
706,0.34360965476788163,0.8949281068222079,2.0,3.0,0.0,3
707,0.08956443970929095,0.8920874776379862,2.0,3.0,1.0,3
708,0.2616749272786342,0.6033250651515049,2.0,1.0,1.0,3
709,0.25168634546129387,0.19461802143362505,2.0,2.0,0.0,3
710,0.6354119925084111,0.7180051574119422,1.0,2.0,1.0,3
711,0.5618073920929084,0.21954450663278213,3.0,3.0,1.0,4
712,0.833869233312596,0.6667098655895449,3.0,2.0,0.0,4
713,0.35783999243668685,0.4519637355993823,3.0,2.0,1.0,4
714,0.25041687840644666,0.7441212180261663,2.0,2.0,1.0,3
715,0.4230610452862029,0.7208421062376326,3.0,1.0,0.0,3
716,0.13340260202708376,0.3686709538288554,4.0,3.0,1.0,4
717,0.4563938624127246,0.782658622087347,2.0,1.0,1.0,3
718,0.7952085555602253,0.18757863040785983,3.0,1.0,1.0,4
719,0.7841894418273931,0.08210055153877194,2.0,3.0,1.0,4
720,0.15980028691075188,0.32578662276395154,2.0,2.0,1.0,3
721,0.9268671845532256,0.4244715143697486,1.0,3.0,1.0,4
722,0.4745808688763872,0.6803196753001587,3.0,1.0,1.0,4
723,0.520682232089077,0.872426844905289,3.0,1.0,0.0,3
724,0.0313962516333266,0.2318557316860016,4.0,3.0,1.0,4
725,0.61163026137521,0.7159160167535478,1.0,2.0,0.0,3
726,0.690998756869558,0.581947659011069,3.0,3.0,1.0,4
727,0.11227900155866954,0.7962604780239498,1.0,2.0,1.0,2
728,0.5094970810572412,0.1351308576236031,2.0,3.0,1.0,3
729,0.2654667129262841,0.5073287915013774,3.0,2.0,1.0,4
730,0.5705552246432296,0.8603106725666076,3.0,3.0,1.0,4
731,0.6911891381567594,0.17775225619418633,3.0,1.0,0.0,3
732,0.4233988763352152,0.15277039375309887,3.0,2.0,0.0,3
733,0.14350638098470148,0.6835877559888617,3.0,3.0,1.0,4
734,0.05093126787816349,0.31464614722640005,3.0,1.0,0.0,3
735,0.9004421816275942,0.7124582907070973,3.0,2.0,1.0,4
736,0.5475014746164835,0.07343941394452269,3.0,2.0,0.0,3
737,0.3360541349251722,0.6497763132765402,2.0,2.0,1.0,3
738,0.08543045797435644,0.16694863528484738,4.0,2.0,0.0,3
739,0.602807154606407,0.9907245906268654,4.0,2.0,1.0,5
740,0.09437340779817827,0.2029739992090258,4.0,3.0,0.0,4
741,0.27089298763655656,0.8862369892881835,3.0,2.0,0.0,3
742,0.4941638597204282,0.10962596163846305,2.0,1.0,1.0,3
743,0.00436078409949936,0.37113845437298476,3.0,3.0,1.0,4
744,0.4773528451436675,0.09614331627993045,3.0,2.0,0.0,3
745,0.02348641450879274,0.17538472743095956,3.0,2.0,0.0,3
746,0.5595723633919588,0.9106777256803932,2.0,1.0,1.0,3
747,0.6115233685927164,0.04706534146416652,4.0,1.0,1.0,4
748,0.7422286458278782,0.7921157213284729,2.0,2.0,0.0,3
749,0.6075865861798336,0.41634922236085625,1.0,1.0,0.0,2
750,0.2911630925086355,0.8391847159793161,3.0,2.0,1.0,4
751,0.12562234886924295,0.6905823345346629,4.0,1.0,1.0,4
752,0.34794319062966617,0.7852580397622907,2.0,2.0,0.0,3
753,0.8771551594141014,0.44493177220698055,3.0,1.0,0.0,4
754,0.5671857484953465,0.14747629082897662,3.0,3.0,1.0,4
755,0.8438342266872298,0.964099946890188,2.0,3.0,0.0,4
756,0.17462966712029493,0.3200943465053896,3.0,2.0,1.0,3
757,0.5151942435368952,0.40256830247641195,2.0,2.0,0.0,3
758,0.9241819670621916,0.4181710904936734,3.0,3.0,1.0,5
759,0.39080815224536203,0.2554727947878388,1.0,3.0,1.0,3
760,0.7098425273901618,0.8426672918538438,3.0,3.0,0.0,4
761,0.9397641820586874,0.656759272048666,2.0,1.0,1.0,4
762,0.1152388812566143,0.4779889097051784,3.0,2.0,1.0,3
763,0.9537469305931862,0.39536876951050237,1.0,2.0,0.0,3
764,0.06048331210565494,0.6155500462071071,2.0,2.0,1.0,3
765,0.6654653153213439,0.16119064273308126,3.0,2.0,1.0,4
766,0.15231876685777557,0.39730120254970847,1.0,2.0,1.0,2
767,0.8053338926309614,0.7966094847589814,3.0,3.0,1.0,5
768,0.6892956159207396,0.7210323800235259,4.0,1.0,0.0,4
769,0.47787049165291895,0.46894883897080264,4.0,2.0,0.0,4
770,0.16298647305364822,0.5378026530913427,3.0,2.0,1.0,4
771,0.0658760323325902,0.5434478838689052,2.0,3.0,0.0,3
772,0.24119213131992168,0.49025881315828346,4.0,1.0,1.0,4
773,0.8556724880863914,0.6016197994154677,3.0,2.0,1.0,4
774,0.12481554309035159,0.6563052645274818,3.0,2.0,0.0,3
775,0.10640573010419274,0.5096655218523836,4.0,3.0,1.0,4
776,0.8104544027380007,0.8260634624153899,2.0,2.0,0.0,3
777,0.226509930032605,0.24143732580495636,2.0,2.0,0.0,3
778,0.5953370004511581,0.5761606242411168,3.0,3.0,1.0,4
779,0.5583653906042796,0.8043964620548,4.0,2.0,1.0,5
780,0.9562354207274826,0.5209051147669933,3.0,2.0,0.0,4
781,0.5301462782906665,0.7869284210368417,2.0,3.0,1.0,4
782,0.5752199190348927,0.051437950161405954,2.0,1.0,1.0,3
783,0.4061244899863824,0.6032124124729634,1.0,2.0,0.0,2
784,0.5354767810539879,0.16982173474417195,1.0,3.0,1.0,3
785,0.5876284836305853,0.1733920788273826,4.0,3.0,0.0,4
786,0.9726602261189125,0.11451003661633041,2.0,3.0,1.0,4
787,0.48236201768602527,0.27814261698590914,2.0,3.0,0.0,3
788,0.8129004898191992,0.38394957322553847,4.0,3.0,1.0,5
789,0.3998077579333459,0.8194900099753951,3.0,2.0,1.0,4
790,0.218835386905176,0.6821173427241813,3.0,1.0,0.0,3
791,0.6540324796836579,0.9498003270442241,2.0,3.0,1.0,4
792,0.6918314227910761,0.26529951303045074,3.0,1.0,0.0,3
793,0.3697042081334392,0.37224609851529045,1.0,2.0,0.0,2
794,0.5928706135488759,0.700087277127284,3.0,3.0,1.0,4
795,0.30456017675326696,0.9721494486085521,3.0,2.0,1.0,4
796,0.1673112393650641,0.13498245961970312,3.0,3.0,1.0,4
797,0.6150064117476024,0.9585304810802712,2.0,3.0,1.0,4
798,0.14910091550618665,0.22725004709481123,2.0,2.0,0.0,2
799,0.37731414275026764,0.3882788030671068,2.0,1.0,1.0,3
800,0.1500962380460531,0.8462064538359153,3.0,2.0,1.0,4
801,0.6078721417549676,0.2629691138130136,3.0,1.0,0.0,3
802,0.5928010173179179,0.18775378236253237,3.0,2.0,1.0,4
803,0.5467177586072448,0.27741907189428794,3.0,1.0,0.0,3
804,0.6796965518135181,0.4618125659690161,1.0,1.0,0.0,2
805,0.7051550275148734,0.14985944388824113,2.0,1.0,0.0,3
806,0.8254007252379351,0.2882399668140463,2.0,2.0,0.0,3
807,0.7284496232936147,0.924900192500023,3.0,1.0,0.0,4
808,0.12565156822688972,0.43526032182660657,3.0,2.0,1.0,3
809,0.9379999109263338,0.5758534698406501,2.0,3.0,0.0,4
810,0.3542579484851385,0.6255514850466363,2.0,2.0,0.0,3
811,0.06872859704106038,0.5453205238414941,3.0,2.0,1.0,3
812,0.29699543825357977,0.6835381956862175,2.0,1.0,1.0,3
813,0.810909121622041,0.6616997956932087,3.0,1.0,0.0,4
814,0.5018743278736792,0.7701947427140021,2.0,2.0,1.0,3
815,0.8433674767056372,0.036646853247770284,3.0,2.0,0.0,4
816,0.3505321567944334,0.9741699996618419,2.0,3.0,0.0,3
817,0.7389937573848505,0.7102343560853976,3.0,3.0,1.0,5
818,0.21491338444883135,0.06254944420141617,3.0,1.0,0.0,3
819,0.5634113022190836,0.2987321798688518,4.0,1.0,0.0,4
820,0.8173228889964692,0.11154440782683395,2.0,2.0,0.0,3
821,0.08617345453514791,0.013195104130613977,3.0,1.0,0.0,3
